State/City,Location,DATE,SO2,NO2,PM10,PM2.5
Delhi,"Shahadra, Delhi",09-09-14,4,45,138,0
Delhi,"Shahadra, Delhi",09-12-14,4,46,101,0
Delhi,"Shahadra, Delhi",17-09-14,4,51,190,0
Delhi,"Shahadra, Delhi",22-09-14,4,57,121,0
Delhi,"Shahadra, Delhi",10-09-14,4,55,190,0
Delhi,"Shahadra, Delhi",14-10-14,4,49,260,0
Delhi,"Shahadra, Delhi",17-10-14,4,54,204,0
Delhi,"Shahadra, Delhi",24-10-14,4,62,322,0
Delhi,"Shahadra, Delhi",29-10-14,4,58,193,0
Delhi,"Shahadra, Delhi",11-03-14,4,55,310,0
Delhi,"Shahadra, Delhi",11-10-14,4,61,313,0
Delhi,"Shahadra, Delhi",13-11-14,4,57,403,0
Delhi,"Shahadra, Delhi",18-11-14,4,63,355,0
Delhi,"Shahadra, Delhi",21-11-14,4,57,335,0
Delhi,"Shahadra, Delhi",26-11-14,4,53,414,0
Delhi,"Shahadra, Delhi",12-02-14,4,55,205,0
Delhi,"Shahadra, Delhi",12-05-14,4,52,289,0
Delhi,"Shahadra, Delhi",12-10-14,4,48,546,0
Delhi,"Shahadra, Delhi",15-12-14,4,55,211,0
Delhi,"Shahadra, Delhi",18-12-14,4,47,444,0
Delhi,"Shahadra, Delhi",23-12-14,4,63,514,0
Delhi,"Shahadra, Delhi",29-12-14,4,51,432,0
Delhi,"Mayapuri Industrial Area, Delhi",01-02-14,17,55,308,0
Delhi,"Mayapuri Industrial Area, Delhi",01-03-14,9,112,563,0
Delhi,"Mayapuri Industrial Area, Delhi",01-07-14,15,99,543,0
Delhi,"Mayapuri Industrial Area, Delhi",01-08-14,15,74,512,0
Delhi,"Mayapuri Industrial Area, Delhi",01-09-14,18,100,604,0
Delhi,"Mayapuri Industrial Area, Delhi",21-01-14,5,64,138,0
Delhi,"Mayapuri Industrial Area, Delhi",22-01-14,2,54,149,0
Delhi,"Mayapuri Industrial Area, Delhi",23-01-14,4,84,250,0
Delhi,"Mayapuri Industrial Area, Delhi",02-11-14,9,92,273,0
Delhi,"Mayapuri Industrial Area, Delhi",02-12-14,18,100,323,0
Delhi,"Mayapuri Industrial Area, Delhi",13-02-14,9,91,186,0
Delhi,"Mayapuri Industrial Area, Delhi",18-02-14,5,111,458,0
Delhi,"Mayapuri Industrial Area, Delhi",19-02-14,21,115,390,0
Delhi,"Mayapuri Industrial Area, Delhi",20-02-14,9,97,454,0
Delhi,"Mayapuri Industrial Area, Delhi",25-02-14,5,105,314,0
Delhi,"Mayapuri Industrial Area, Delhi",26-02-14,16,116,257,0
Delhi,"Mayapuri Industrial Area, Delhi",03-04-14,10,66,253,0
Delhi,"Mayapuri Industrial Area, Delhi",03-05-14,5,68,149,0
Delhi,"Mayapuri Industrial Area, Delhi",03-06-14,7,77,189,0
Delhi,"Mayapuri Industrial Area, Delhi",03-11-14,3,71,93,0
Delhi,"Mayapuri Industrial Area, Delhi",03-12-14,4,58,121,0
Delhi,"Mayapuri Industrial Area, Delhi",13-03-14,4,93,141,0
Delhi,"Mayapuri Industrial Area, Delhi",19-03-14,10,58,128,0
Delhi,"Mayapuri Industrial Area, Delhi",20-03-14,6,86,188,0
Delhi,"Mayapuri Industrial Area, Delhi",04-02-14,2,85,219,0
Delhi,"Mayapuri Industrial Area, Delhi",04-03-14,11,88,215,0
Delhi,"Mayapuri Industrial Area, Delhi",15-04-14,2,44,277,0
Delhi,"Mayapuri Industrial Area, Delhi",16-04-14,10,72,181,0
Delhi,"Mayapuri Industrial Area, Delhi",17-04-14,2,75,110,0
Delhi,"Mayapuri Industrial Area, Delhi",23-04-14,28,123,245,0
Delhi,"Mayapuri Industrial Area, Delhi",25-04-14,19,137,300,0
Delhi,"Mayapuri Industrial Area, Delhi",25-04-14,17,131,303,0
Delhi,"Mayapuri Industrial Area, Delhi",05-06-14,4,72,127,0
Delhi,"Mayapuri Industrial Area, Delhi",05-07-14,17,82,366,0
Delhi,"Mayapuri Industrial Area, Delhi",05-08-14,11,103,281,0
Delhi,"Mayapuri Industrial Area, Delhi",13-05-14,2,67,106,0
Delhi,"Mayapuri Industrial Area, Delhi",14-05-14,10,81,150,0
Delhi,"Mayapuri Industrial Area, Delhi",15-05-14,2,86,168,0
Delhi,"Mayapuri Industrial Area, Delhi",27-05-14,2,107,222,0
Delhi,"Mayapuri Industrial Area, Delhi",28-05-14,2,125,257,0
Delhi,"Mayapuri Industrial Area, Delhi",06-03-14,3,111,305,0
Delhi,"Mayapuri Industrial Area, Delhi",06-04-14,2,109,300,0
Delhi,"Mayapuri Industrial Area, Delhi",06-05-14,2,63,217,0
Delhi,"Mayapuri Industrial Area, Delhi",17-06-14,2,55,230,0
Delhi,"Mayapuri Industrial Area, Delhi",18-06-14,2,56,128,0
Delhi,"Mayapuri Industrial Area, Delhi",19-06-14,2,58,169,0
Delhi,"Mayapuri Industrial Area, Delhi",26-06-14,3,47,226,0
Delhi,"Mayapuri Industrial Area, Delhi",27-06-14,2,17,159,0
Delhi,"Mayapuri Industrial Area, Delhi",07-08-14,2,78,314,0
Delhi,"Mayapuri Industrial Area, Delhi",07-09-14,2,82,425,0
Delhi,"Mayapuri Industrial Area, Delhi",07-10-14,2,80,335,0
Delhi,"Mayapuri Industrial Area, Delhi",15-07-14,5,90,140,0
Delhi,"Mayapuri Industrial Area, Delhi",16-07-14,2,81,113,0
Delhi,"Mayapuri Industrial Area, Delhi",17-07-14,2,65,67,0
Delhi,"Mayapuri Industrial Area, Delhi",22-07-14,2,79,81,0
Delhi,"Mayapuri Industrial Area, Delhi",23-07-14,2,49,114,0
Delhi,"Mayapuri Industrial Area, Delhi",08-05-14,5,47,186,0
Delhi,"Mayapuri Industrial Area, Delhi",08-06-14,9,56,108,0
Delhi,"Mayapuri Industrial Area, Delhi",08-07-14,5,78,181,0
Delhi,"Mayapuri Industrial Area, Delhi",08-11-14,3,59,119,0
Delhi,"Mayapuri Industrial Area, Delhi",08-12-14,2,39,97,0
Delhi,"Mayapuri Industrial Area, Delhi",25-08-14,2,76,175,0
Delhi,"Mayapuri Industrial Area, Delhi",26-08-14,2,68,200,0
Delhi,"Mayapuri Industrial Area, Delhi",27-08-14,3,53,138,0
Delhi,"Mayapuri Industrial Area, Delhi",16-09-14,2,50,125,0
Delhi,"Mayapuri Industrial Area, Delhi",17-09-14,2,38,153,0
Delhi,"Mayapuri Industrial Area, Delhi",18-09-14,2,56,169,0
Delhi,"Mayapuri Industrial Area, Delhi",23-09-14,2,81,240,0
Delhi,"Mayapuri Industrial Area, Delhi",24-09-14,3,67,236,0
Delhi,"Mayapuri Industrial Area, Delhi",25-09-14,2,71,198,0
Delhi,"Mayapuri Industrial Area, Delhi",28-09-14,4,49,188,0
Delhi,"Mayapuri Industrial Area, Delhi",29-09-14,2,63,246,0
Delhi,"Mayapuri Industrial Area, Delhi",15-10-14,5,61,220,0
Delhi,"Mayapuri Industrial Area, Delhi",16-10-14,2,90,273,0
Delhi,"Mayapuri Industrial Area, Delhi",17-10-14,2,80,358,0
Delhi,"Mayapuri Industrial Area, Delhi",21-10-14,2,141,546,0
Delhi,"Mayapuri Industrial Area, Delhi",22-10-14,2,163,420,0
Delhi,"Mayapuri Industrial Area, Delhi",25-10-14,4,122,459,0
Delhi,"Mayapuri Industrial Area, Delhi",26-10-14,4,100,319,0
Delhi,"Mayapuri Industrial Area, Delhi",27-10-14,2,142,275,0
Delhi,"Mayapuri Industrial Area, Delhi",11-04-14,5,142,442,0
Delhi,"Mayapuri Industrial Area, Delhi",11-05-14,5,128,376,0
Delhi,"Mayapuri Industrial Area, Delhi",11-06-14,10,148,452,0
Delhi,"Mayapuri Industrial Area, Delhi",11-11-14,8,176,508,0
Delhi,"Mayapuri Industrial Area, Delhi",11-12-14,11,195,537,0
Delhi,"Mayapuri Industrial Area, Delhi",18-11-14,2,196,604,0
Delhi,"Mayapuri Industrial Area, Delhi",19-11-14,3,147,604,0
Delhi,"Mayapuri Industrial Area, Delhi",20-11-14,6,169,581,0
Delhi,"Mayapuri Industrial Area, Delhi",12-03-14,2,152,395,0
Delhi,"Mayapuri Industrial Area, Delhi",12-04-14,14,163,414,0
Delhi,"Mayapuri Industrial Area, Delhi",12-10-14,7,142,545,0
Delhi,"Mayapuri Industrial Area, Delhi",12-11-14,5,160,469,0
Delhi,"Mayapuri Industrial Area, Delhi",12-12-14,20,209,604,0
Delhi,"Mayapuri Industrial Area, Delhi",23-12-14,3,169,604,0
Delhi,"Mayapuri Industrial Area, Delhi",24-12-14,2,118,369,0
Delhi,"Mayapuri Industrial Area, Delhi",25-12-14,2,102,323,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",01-02-14,8,53,287,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",01-03-14,13,77,358,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",14-01-14,22,117,375,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",15-01-14,19,113,396,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",16-01-14,28,101,337,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",21-01-14,8,61,129,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",22-01-14,5,45,99,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",23-01-14,2,63,167,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",02-04-14,7,78,196,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",02-05-14,8,103,194,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",02-06-14,22,90,174,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",18-02-14,8,108,198,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",19-02-14,13,111,258,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",20-02-14,11,92,242,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",22-02-14,6,110,176,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",23-02-14,4,82,154,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",03-11-14,4,58,90,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",03-12-14,4,64,72,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",13-03-14,15,80,100,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",25-03-14,21,82,141,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",26-03-14,17,85,97,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",27-03-14,12,93,106,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",29-03-14,8,65,73,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",30-03-14,9,65,88,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",14-04-14,8,103,115,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",15-04-14,6,114,137,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",16-04-14,19,18,78,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",19-04-14,10,119,153,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",20-04-14,9,104,84,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",21-04-14,13,74,128,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",23-04-14,11,93,124,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",24-04-14,12,109,164,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",13-05-14,2,53,77,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",14-05-14,8,72,96,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",15-05-14,5,68,65,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",20-05-14,4,61,141,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",21-05-14,5,74,137,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",22-05-14,5,77,180,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",27-05-14,15,115,153,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",28-05-14,5,111,137,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",06-10-14,3,31,268,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",06-11-14,2,11,332,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",06-12-14,2,45,243,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",17-06-14,4,49,136,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",18-06-14,2,60,71,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",19-06-14,2,69,117,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",24-06-14,2,49,163,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",25-06-14,2,40,101,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",07-01-14,4,47,96,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",07-02-14,2,87,67,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",07-03-14,4,47,69,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",15-07-14,6,33,67,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",16-07-14,7,60,35,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",17-07-14,2,45,192,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",29-07-14,3,47,58,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",30-07-14,3,34,68,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",08-11-14,2,35,56,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",08-12-14,2,34,35,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",19-08-14,2,99,140,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",20-08-14,2,76,158,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",21-08-14,2,78,117,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",25-08-14,2,63,65,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",26-08-14,2,67,47,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",27-08-14,4,63,67,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",09-02-14,2,45,39,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",09-03-14,3,51,22,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",09-04-14,12,37,21,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",09-10-14,3,66,53,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",09-11-14,4,51,57,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",16-09-14,2,55,52,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",17-09-14,2,81,56,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",10-04-14,2,90,129,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",10-05-14,2,68,157,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",10-09-14,8,62,51,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",18-11-14,5,185,194,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",19-11-14,7,177,254,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",20-11-14,4,176,258,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",25-11-14,9,152,219,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",26-11-14,16,146,274,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",27-11-14,20,160,355,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",28-11-14,7,157,366,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",29-11-14,19,145,306,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",12-04-14,7,121,228,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",12-05-14,4,122,249,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",12-10-14,17,143,247,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",12-11-14,13,150,286,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",12-12-14,12,172,500,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",16-12-14,7,100,223,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",17-12-14,8,119,245,0
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",18-12-14,14,123,403,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",01-07-14,12,114,421,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",01-08-14,14,91,459,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",01-09-14,14,106,541,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",15-01-14,10,114,499,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",16-01-14,6,82,444,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",17-01-14,2,75,228,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",28-01-14,6,60,368,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",29-01-14,3,59,327,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",02-04-14,5,110,221,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",02-05-14,16,112,226,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",02-06-14,18,97,143,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",02-12-14,3,90,217,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",13-02-14,4,85,145,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",14-02-14,4,46,136,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",25-02-14,17,109,244,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",26-02-14,21,112,213,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",03-04-14,9,106,138,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",03-05-14,6,87,98,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",03-06-14,3,82,133,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",19-03-14,8,76,118,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",20-03-14,17,109,139,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",21-03-14,27,99,137,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",25-03-14,24,83,155,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",26-03-14,25,84,131,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",04-01-14,24,108,214,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",04-02-14,7,85,128,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",04-03-14,4,85,81,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",04-11-14,15,134,219,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",04-12-14,18,120,246,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",13-04-14,21,76,177,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",28-04-14,3,122,198,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",29-04-14,6,117,239,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",05-06-14,5,109,134,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",05-07-14,15,113,281,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",05-08-14,2,96,211,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",20-05-14,8,94,143,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",21-05-14,6,81,152,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",22-05-14,13,103,182,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",29-05-14,2,103,256,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",30-05-14,11,118,208,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",06-03-14,3,106,216,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",06-04-14,2,103,214,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",06-05-14,2,113,193,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",06-10-14,3,44,242,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",06-11-14,2,44,289,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",06-12-14,2,24,187,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",24-06-14,2,65,154,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",25-06-14,2,69,142,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",07-01-14,6,72,98,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",07-02-14,2,91,94,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",07-03-14,2,48,81,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",07-08-14,2,63,222,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",07-09-14,2,66,182,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",07-10-14,2,65,168,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",22-07-14,2,93,47,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",23-07-14,5,55,39,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",08-05-14,4,105,106,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",08-06-14,7,55,43,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",08-07-14,7,56,52,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",19-08-14,2,92,129,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",20-08-14,2,88,110,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",21-08-14,2,89,98,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",29-08-14,5,106,100,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",30-08-14,5,105,78,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",09-02-14,2,44,29,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",09-03-14,2,43,29,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",09-04-14,2,36,25,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",09-09-14,3,67,65,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",09-10-14,3,85,61,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",09-11-14,12,90,59,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",23-09-14,2,73,97,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",24-09-14,4,69,86,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",10-04-14,2,88,154,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",10-05-14,2,73,144,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",11-04-14,2,136,305,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",11-05-14,2,111,269,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",11-06-14,2,133,296,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",11-11-14,6,152,407,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",11-12-14,3,156,429,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",13-11-14,6,164,327,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",25-11-14,12,162,268,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",26-11-14,11,167,309,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",16-12-14,14,127,250,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",17-12-14,10,118,289,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",18-12-14,15,114,400,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",23-12-14,2,175,567,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",24-12-14,3,124,375,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",25-12-14,2,125,283,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",29-12-14,6,166,452,0
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",30-12-14,2,118,288,0
Delhi,"Nizamuddin, Delhi",05-01-15,4,44,203,0
Delhi,"Nizamuddin, Delhi",08-01-15,4,45,214,0
Delhi,"Nizamuddin, Delhi",13-01-15,4,47,182,0
Delhi,"Nizamuddin, Delhi",16-01-15,4,43,204,78
Delhi,"Nizamuddin, Delhi",21-01-15,4,39,192,83
Delhi,"Nizamuddin, Delhi",27-01-15,4,46,159,146
Delhi,"Nizamuddin, Delhi",02-02-15,4,41,267,62
Delhi,"Nizamuddin, Delhi",05-02-15,4,50,235,112
Delhi,"Nizamuddin, Delhi",10-02-15,4,48,241,62
Delhi,"Nizamuddin, Delhi",13-02-15,4,45,280,0
Delhi,"Nizamuddin, Delhi",18-02-15,4,42,268,63
Delhi,"Nizamuddin, Delhi",23-02-15,4,40,210,107
Delhi,"Nizamuddin, Delhi",26-02-15,4,39,210,57
Delhi,"Nizamuddin, Delhi",04-03-15,4,39,199,44
Delhi,"Nizamuddin, Delhi",10-03-15,4,38,199,47
Delhi,"Nizamuddin, Delhi",13-03-15,4,50,187,75
Delhi,"Nizamuddin, Delhi",18-03-15,4,47,219,47
Delhi,"Nizamuddin, Delhi",23-03-15,4,47,178,78
Delhi,"Nizamuddin, Delhi",26-03-15,4,52,174,82
