State/City,Location,DATE,SO2,NO2,PM10,PM2.5,aqi,T,Po,P,Pa,U
Delhi,"Mayapuri Industrial Area, Delhi",2015-09-17,6,76,214,0,130,31.8,735.6,753.2,1.4,65
Delhi,"Shahzada Bagh, Delhi",2015-09-22,4,41,125,19,86,27.8,733.5,751.3,-0.9,81
Delhi,"Siri Fort, Delhi",2015-09-22,4,51,244,94,171,27.8,733.5,751.3,-0.9,81
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-09-22,2,49,37,0,46,27.8,733.5,751.3,-0.9,81
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-09-22,2,46,33,0,43,27.8,733.5,751.3,-0.9,81
Delhi,"Shahzada Bagh, Delhi",2015-09-28,0,0,0,99,173,26,739.6,757.6,1.7,76
Delhi,"Siri Fort, Delhi",2015-09-28,4,47,123,64,155,26,739.6,757.6,1.7,76
Delhi,"Mayapuri Industrial Area, Delhi",2015-09-28,4,71,131,0,89,26,739.6,757.6,1.7,76
Delhi,"Shahzada Bagh, Delhi",2015-05-10,4,58,249,106,177,25.6,741.1,759.2,1.7,78
Delhi,"Siri Fort, Delhi",2015-05-10,4,51,258,58,152,25.6,741.1,759.2,1.7,78
Delhi,"Shahzada Bagh, Delhi",2015-08-10,4,58,250,85,166,35,736.9,754.3,-2.2,57
Delhi,"Siri Fort, Delhi",2015-08-10,4,56,177,87,167,35,736.9,754.3,-2.2,57
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-08-10,5,118,149,0,104,35,736.9,754.3,-2.2,57
Delhi,"Mayapuri Industrial Area, Delhi",2015-08-10,4,70,193,0,120,35,736.9,754.3,-2.2,57
Delhi,"Shahzada Bagh, Delhi",2015-10-13,4,50,247,72,160,28,741,758.9,0,73
Delhi,"Siri Fort, Delhi",2015-10-13,4,54,184,80,164,28,741,758.9,0,73
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-10-13,20,93,88,0,93,28,741,758.9,0,73
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-10-13,8,110,98,0,103,28,741,758.9,0,73
Delhi,"Shahzada Bagh, Delhi",2015-10-16,4,60,327,318,368,35.2,741.9,759.4,-1.6,22
Delhi,"Siri Fort, Delhi",2015-10-16,4,44,281,110,179,35.2,741.9,759.4,-1.6,22
Delhi,"Shahzada Bagh, Delhi",2015-10-21,4,59,289,142,196,23.8,741.4,759.6,1.9,78
Delhi,"Siri Fort, Delhi",2015-10-21,4,51,252,87,167,23.8,741.4,759.6,1.9,78
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-10-21,4,76,133,0,90,23.8,741.4,759.6,1.9,78
Delhi,"Shahzada Bagh, Delhi",2015-10-27,4,53,173,161,211,20.6,742.7,761.2,-0.1,85
Delhi,"Siri Fort, Delhi",2015-10-27,4,59,385,101,244,20.6,742.7,761.2,-0.1,85
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-10-27,5,118,124,0,104,20.6,742.7,761.2,-0.1,85
Delhi,"Mayapuri Industrial Area, Delhi",2015-10-27,12,76,366,0,217,20.6,742.7,761.2,-0.1,85
Delhi,"Shahzada Bagh, Delhi",2015-02-11,4,53,371,162,224,27.6,742.2,760.2,-0.3,63
Delhi,"Siri Fort, Delhi",2015-02-11,4,53,190,125,187,27.6,742.2,760.2,-0.3,63
Delhi,"Shahzada Bagh, Delhi",2015-11-16,4,64,371,148,224,18.4,740.3,758.8,-0.7,86
Delhi,"Siri Fort, Delhi",2015-11-16,4,52,211,115,182,18.4,740.3,758.8,-0.7,86
Delhi,"Shahzada Bagh, Delhi",2015-11-19,4,69,413,245,295,14,744.4,763.3,-0.2,87
Delhi,"Siri Fort, Delhi",2015-11-19,4,56,332,236,286,14,744.4,763.3,-0.2,87
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-11-19,11,141,354,0,200,14,744.4,763.3,-0.2,87
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-11-19,17,188,353,0,200,14,744.4,763.3,-0.2,87
Delhi,"Shahzada Bagh, Delhi",2015-11-24,4,71,389,206,256,17.2,743.4,762.1,1.2,76
Delhi,"Siri Fort, Delhi",2015-11-24,4,51,343,126,195,17.2,743.4,762.1,1.2,76
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-11-24,9,183,225,0,136,17.2,743.4,762.1,1.2,76
Delhi,"Mayapuri Industrial Area, Delhi",2015-11-24,26,142,455,0,339,17.2,743.4,762.1,1.2,76
Delhi,"Shahzada Bagh, Delhi",2015-01-12,4,74,254,0,150,22.6,741.4,759.7,-0.8,71
Delhi,"Siri Fort, Delhi",2015-01-12,4,55,243,0,145,22.6,741.4,759.7,-0.8,71
Delhi,"Shahzada Bagh, Delhi",2015-04-12,4,72,298,0,172,26,741.9,760,-1.8,42
Delhi,"Siri Fort, Delhi",2015-04-12,4,49,595,0,491,26,741.9,760,-1.8,42
Delhi,"Shahzada Bagh, Delhi",2015-09-12,5,82,257,0,152,21.6,744.3,762.7,0.2,67
Delhi,"Siri Fort, Delhi",2015-09-12,4,56,349,0,198,21.6,744.3,762.7,0.2,67
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-09-12,3,123,273,0,160,21.6,744.3,762.7,0.2,67
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-09-12,3,151,335,0,191,21.6,744.3,762.7,0.2,67
Delhi,"Shahzada Bagh, Delhi",2015-12-14,5,85,242,0,144,11.8,743.8,762.9,0.9,74
Delhi,"Mayapuri Industrial Area, Delhi",2015-12-14,2,99,321,0,184,11.8,743.8,762.9,0.9,74
Delhi,"Shahzada Bagh, Delhi",2015-12-17,4,69,450,0,332,9.6,744.4,763.6,0.5,92
Delhi,"Siri Fort, Delhi",2015-12-17,4,57,288,0,167,9.6,744.4,763.6,0.5,92
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-12-17,2,208,386,0,245,9.6,744.4,763.6,0.5,92
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-12-17,3,174,346,0,196,9.6,744.4,763.6,0.5,92
Delhi,"Shahzada Bagh, Delhi",2015-12-30,0,0,301,0,174,13.2,744.7,763.7,1.7,88
Delhi,"Janakpuri, Delhi",2015-12-30,19,63,283,0,165,13.2,744.7,763.7,1.7,88
Delhi,"Siri Fort, Delhi",2015-12-30,8,75,331,0,189,13.2,744.7,763.7,1.7,88
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-12-30,19,145,311,0,179,13.2,744.7,763.7,1.7,88
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-12-30,2,161,318,0,182,13.2,744.7,763.7,1.7,88
Delhi,"Shahadra, Delhi",2015-07-01,4,61,289,151,201,12.2,742.8,761.8,-0.2,81
Delhi,"Janakpuri, Delhi",2015-07-01,4,47,143,62,154,12.2,742.8,761.8,-0.2,81
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-07-01,2,84,184,0,115,12.2,742.8,761.8,-0.2,81
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-07-01,4,89,269,0,158,12.2,742.8,761.8,-0.2,81
Delhi,"Shahadra, Delhi",2015-12-01,4,61,425,147,301,15.6,744.5,763.3,-2.6,63
Delhi,"Janakpuri, Delhi",2015-12-01,4,52,140,61,154,15.6,744.5,763.3,-2.6,63
Delhi,"Shahadra, Delhi",2015-01-15,4,59,266,152,202,17.8,744.5,763.2,-1,64
Delhi,"Janakpuri, Delhi",2015-01-15,4,45,187,56,151,17.8,744.5,763.2,-1,64
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-01-15,10,107,179,0,113,17.8,744.5,763.2,-1,64
Delhi,"Mayapuri Industrial Area, Delhi",2015-01-15,10,98,304,0,175,17.8,744.5,763.2,-1,64
Delhi,"Shahadra, Delhi",2015-01-20,4,65,272,139,194,12,746.5,765.6,1.4,88
Delhi,"Janakpuri, Delhi",2015-01-20,4,53,113,84,166,12,746.5,765.6,1.4,88
Delhi,"Shahadra, Delhi",2015-01-23,4,59,165,99,173,15.2,745.9,764.8,1,89
Delhi,"Janakpuri, Delhi",2015-01-23,4,50,120,109,179,15.2,745.9,764.8,1,89
Delhi,"Shahadra, Delhi",2015-01-29,8,59,222,0,134,15.4,745.6,764.5,0.2,67
Delhi,"Janakpuri, Delhi",2015-01-29,4,46,160,145,197,15.4,745.6,764.5,0.2,67
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-01-29,2,101,279,0,163,15.4,745.6,764.5,0.2,67
Delhi,"Mayapuri Industrial Area, Delhi",2015-01-29,7,76,251,0,149,15.4,745.6,764.5,0.2,67
Delhi,"Shahadra, Delhi",2015-04-02,4,59,126,0,86,19.6,747.7,766.3,-1.9,64
Delhi,"Janakpuri, Delhi",2015-04-02,4,44,150,70,158,19.6,747.7,766.3,-1.9,64
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-04-02,4,84,143,0,95,19.6,747.7,766.3,-1.9,64
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-04-02,9,102,163,0,105,19.6,747.7,766.3,-1.9,64
Delhi,"Shahadra, Delhi",2015-09-02,4,54,276,78,163,22,747.2,765.7,0.4,46
Delhi,"Janakpuri, Delhi",2015-09-02,4,40,152,82,165,22,747.2,765.7,0.4,46
Delhi,"Shahadra, Delhi",2015-12-02,4,52,214,172,222,16,742.7,761.4,0.8,79
Delhi,"Janakpuri, Delhi",2015-12-02,4,35,168,134,192,16,742.7,761.4,0.8,79
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-12-02,3,132,258,0,152,16,742.7,761.4,0.8,79
Delhi,"Mayapuri Industrial Area, Delhi",2015-12-02,5,115,312,0,179,16,742.7,761.4,0.8,79
Delhi,"Shahadra, Delhi",2015-02-17,4,56,343,155,205,17.6,741.9,760.5,1.2,88
Delhi,"Janakpuri, Delhi",2015-02-17,4,47,170,79,163,17.6,741.9,760.5,1.2,88
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-02-17,2,132,251,0,149,17.6,741.9,760.5,1.2,88
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-02-17,9,126,297,0,172,17.6,741.9,760.5,1.2,88
Delhi,"Shahadra, Delhi",2015-02-20,4,61,287,107,178,20.2,742.1,760.6,1.8,84
Delhi,"Janakpuri, Delhi",2015-02-20,4,44,145,61,154,20.2,742.1,760.6,1.8,84
Delhi,"Shahadra, Delhi",2015-02-25,4,54,263,138,194,21,737.7,756,-0.3,79
Delhi,"Janakpuri, Delhi",2015-02-25,4,45,167,114,181,21,737.7,756,-0.3,79
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-02-25,9,66,160,0,103,21,737.7,756,-0.3,79
Delhi,"Mayapuri Industrial Area, Delhi",2015-02-25,10,85,322,0,184,21,737.7,756,-0.3,79
Delhi,"Shahadra, Delhi",2015-03-03,4,59,113,64,155,16,740.8,759.5,0.1,85
Delhi,"Janakpuri, Delhi",2015-03-03,4,47,142,110,179,16,740.8,759.5,0.1,85
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-03-03,2,95,92,0,95,16,740.8,759.5,0.1,85
Delhi,"Mayapuri Industrial Area, Delhi",2015-03-03,7,130,165,0,106,16,740.8,759.5,0.1,85
Delhi,"Shahadra, Delhi",2015-09-03,4,57,234,55,149,22,746.3,764.8,-0.6,46
Delhi,"Janakpuri, Delhi",2015-09-03,4,44,80,52,142,22,746.3,764.8,-0.6,46
Delhi,"Shahadra, Delhi",2015-12-03,4,58,294,69,170,13.2,744.5,763.5,-0.8,96
Delhi,"Janakpuri, Delhi",2015-12-03,4,48,215,96,172,13.2,744.5,763.5,-0.8,96
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-12-03,10,139,165,0,108,13.2,744.5,763.5,-0.8,96
Delhi,"Shahadra, Delhi",2015-03-17,4,60,238,42,142,17,745.4,764.1,0.9,90
Delhi,"Janakpuri, Delhi",2015-03-17,4,44,214,96,172,17,745.4,764.1,0.9,90
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-03-17,3,33,89,0,68,17,745.4,764.1,0.9,90
Delhi,"Mayapuri Industrial Area, Delhi",2015-03-17,2,52,152,0,99,17,745.4,764.1,0.9,90
Delhi,"Shahadra, Delhi",2015-03-20,4,50,155,62,154,22.4,742.9,761.2,0.9,74
Delhi,"Janakpuri, Delhi",2015-03-20,4,47,190,111,180,22.4,742.9,761.2,0.9,74
Delhi,"Shahadra, Delhi",2015-03-25,4,60,232,98,173,26.4,741.4,759.5,1.8,74
Delhi,"Janakpuri, Delhi",2015-03-25,4,44,112,80,164,26.4,741.4,759.5,1.8,74
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-03-25,2,152,211,0,129,26.4,741.4,759.5,1.8,74
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-03-25,9,136,226,0,136,26.4,741.4,759.5,1.8,74
Delhi,"Shahadra, Delhi",2015-03-30,4,63,145,45,124,20.6,738.7,757.1,0,82
Delhi,"Janakpuri, Delhi",2015-03-30,4,46,145,127,188,20.6,738.7,757.1,0,82
Delhi,"Shahadra, Delhi",2015-08-04,4,59,166,48,132,25.6,740.6,758.7,0.7,59
Delhi,"Janakpuri, Delhi",2015-08-04,4,44,175,89,168,25.6,740.6,758.7,0.7,59
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-08-04,3,98,214,0,130,25.6,740.6,758.7,0.7,59
Delhi,"Mayapuri Industrial Area, Delhi",2015-08-04,5,114,215,0,131,25.6,740.6,758.7,0.7,59
Delhi,"Shahadra, Delhi",2015-04-13,4,52,224,64,155,22.2,742.4,760.7,0.5,91
Delhi,"Janakpuri, Delhi",2015-04-13,4,48,169,72,160,22.2,742.4,760.7,0.5,91
Delhi,"Shahadra, Delhi",2015-04-16,4,52,248,52,147,22,741.5,759.8,-0.1,81
Delhi,"Janakpuri, Delhi",2015-04-16,4,48,190,65,156,22,741.5,759.8,-0.1,81
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-04-16,12,81,84,0,80,22,741.5,759.8,-0.1,81
Delhi,"Mayapuri Industrial Area, Delhi",2015-04-16,30,106,150,0,102,22,741.5,759.8,-0.1,81
Delhi,"Shahadra, Delhi",2015-04-21,4,57,334,46,190,27,736.1,754,0.3,56
Delhi,"Janakpuri, Delhi",2015-04-21,4,47,207,68,157,27,736.1,754,0.3,56
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-04-21,5,148,382,0,240,27,736.1,754,0.3,56
Delhi,"Mayapuri Industrial Area, Delhi",2015-04-21,3,112,406,0,274,27,736.1,754,0.3,56
Delhi,"Shahadra, Delhi",2015-04-24,4,53,355,94,201,26.6,735.8,753.7,0.5,62
Delhi,"Janakpuri, Delhi",2015-04-24,4,48,180,39,113,26.6,735.8,753.7,0.5,62
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-04-24,3,125,409,0,278,26.6,735.8,753.7,0.5,62
Delhi,"Shahadra, Delhi",2015-04-29,4,51,352,0,199,36.4,735.8,753.1,-1.9,39
Delhi,"Janakpuri, Delhi",2015-04-29,4,49,212,50,137,36.4,735.8,753.1,-1.9,39
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-04-29,4,75,148,0,97,36.4,735.8,753.1,-1.9,39
Delhi,"Shahadra, Delhi",2015-06-05,4,53,261,97,172,26,734.4,752.3,-0.5,55
Delhi,"Janakpuri, Delhi",2015-06-05,4,47,121,48,132,26,734.4,752.3,-0.5,55
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-06-05,2,110,239,0,143,26,734.4,752.3,-0.5,55
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-06-05,4,123,342,0,194,26,734.4,752.3,-0.5,55
Delhi,"Shahadra, Delhi",2015-11-05,4,57,265,54,156,31,736,753.7,0.3,45
Delhi,"Janakpuri, Delhi",2015-11-05,4,48,59,0,53,31,736,753.7,0.3,45
Delhi,"Shahadra, Delhi",2015-05-14,4,53,240,95,171,23.2,737.8,756,1.3,81
Delhi,"Janakpuri, Delhi",2015-05-14,4,47,141,117,183,23.2,737.8,756,1.3,81
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-05-14,9,133,136,0,107,23.2,737.8,756,1.3,81
Delhi,"Mayapuri Industrial Area, Delhi",2015-05-14,17,83,300,0,173,23.2,737.8,756,1.3,81
Delhi,"Shahadra, Delhi",2015-05-19,4,50,294,116,182,33.6,733.9,751.3,1,68
Delhi,"Janakpuri, Delhi",2015-05-19,4,52,102,0,74,33.6,733.9,751.3,1,68
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-05-19,10,108,175,0,111,33.6,733.9,751.3,1,68
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-05-19,12,93,211,0,129,33.6,733.9,751.3,1,68
Delhi,"Shahadra, Delhi",2015-05-22,4,46,192,129,189,32.4,732.2,749.7,-0.7,37
Delhi,"Janakpuri, Delhi",2015-05-22,4,49,129,58,152,32.4,732.2,749.7,-0.7,37
Delhi,"Shahadra, Delhi",2015-05-27,4,47,314,81,180,41,732.5,749.5,-1.2,14
Delhi,"Janakpuri, Delhi",2015-05-27,4,49,147,62,154,41,732.5,749.5,-1.2,14
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-05-27,10,108,393,0,256,41,732.5,749.5,-1.2,14
Delhi,"Mayapuri Industrial Area, Delhi",2015-05-27,5,94,602,0,498,41,732.5,749.5,-1.2,14
Delhi,"Shahadra, Delhi",2015-02-06,4,49,543,44,439,27.6,735.1,752.9,0.6,53
Delhi,"Janakpuri, Delhi",2015-02-06,4,52,74,0,60,27.6,735.1,752.9,0.6,53
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-02-06,6,116,142,0,104,27.6,735.1,752.9,0.6,53
Delhi,"Mayapuri Industrial Area, Delhi",2015-02-06,2,94,205,0,126,27.6,735.1,752.9,0.6,53
Delhi,"Shahadra, Delhi",2015-05-06,4,47,250,78,163,28.6,734.8,752.6,-0.7,70
Delhi,"Janakpuri, Delhi",2015-05-06,4,60,137,118,183,28.6,734.8,752.6,-0.7,70
Delhi,"Shahadra, Delhi",2015-10-06,4,53,295,0,171,35,733.7,751.1,2.3,45
Delhi,"Janakpuri, Delhi",2015-10-06,4,51,118,59,153,35,733.7,751.1,2.3,45
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-10-06,10,31,171,0,109,35,733.7,751.1,2.3,45
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-10-06,12,50,184,0,115,35,733.7,751.1,2.3,45
Delhi,"Shahadra, Delhi",2015-06-15,4,50,261,93,170,34.8,732.4,749.7,-0.8,44
Delhi,"Janakpuri, Delhi",2015-06-15,4,58,74,0,60,34.8,732.4,749.7,-0.8,44
Delhi,"Shahadra, Delhi",2015-06-18,4,48,254,100,174,33.2,732,749.4,2.3,56
Delhi,"Janakpuri, Delhi",2015-06-18,4,55,206,111,180,33.2,732,749.4,2.3,56
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-06-18,6,85,127,0,87,33.2,732,749.4,2.3,56
Delhi,"Mayapuri Industrial Area, Delhi",2015-06-18,2,106,236,0,141,33.2,732,749.4,2.3,56
Delhi,"Shahadra, Delhi",2015-06-23,4,48,166,86,167,37.8,728.7,745.8,-0.6,45
Delhi,"Janakpuri, Delhi",2015-06-23,4,51,191,98,173,37.8,728.7,745.8,-0.6,45
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-06-23,15,83,138,0,92,37.8,728.7,745.8,-0.6,45
Delhi,"Mayapuri Industrial Area, Delhi",2015-06-23,11,74,286,0,166,37.8,728.7,745.8,-0.6,45
Delhi,"Shahadra, Delhi",2015-06-26,4,50,266,0,156,35.4,727.5,744.7,-0.6,47
Delhi,"Janakpuri, Delhi",2015-06-26,4,55,215,74,161,35.4,727.5,744.7,-0.6,47
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-06-26,2,54,61,0,54,35.4,727.5,744.7,-0.6,47
Delhi,"Shahadra, Delhi",2015-02-07,4,54,133,45,124,35.2,732.3,749.6,0.7,54
Delhi,"Janakpuri, Delhi",2015-02-07,4,52,206,94,171,35.2,732.3,749.6,0.7,54
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-02-07,2,33,89,0,68,35.2,732.3,749.6,0.7,54
Delhi,"Mayapuri Industrial Area, Delhi",2015-02-07,2,32,191,0,119,35.2,732.3,749.6,0.7,54
Delhi,"Shahadra, Delhi",2015-07-07,4,43,138,54,147,27.4,731.4,749.2,0.9,90
Delhi,"Janakpuri, Delhi",2015-07-07,4,52,166,56,151,27.4,731.4,749.2,0.9,90
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-07-07,11,97,63,0,97,27.4,731.4,749.2,0.9,90
Delhi,"Mayapuri Industrial Area, Delhi",2015-07-07,6,66,113,0,80,27.4,731.4,749.2,0.9,90
Delhi,"Shahadra, Delhi",2015-07-15,4,47,226,0,136,29,729,746.6,-0.9,78
Delhi,"Janakpuri, Delhi",2015-07-15,4,52,181,139,194,29,729,746.6,-0.9,78
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-07-15,2,31,77,0,62,29,729,746.6,-0.9,78
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-07-15,2,48,111,0,79,29,729,746.6,-0.9,78
Delhi,"Shahadra, Delhi",2015-07-20,4,44,126,0,86,30,732,749.6,0,81
Delhi,"Janakpuri, Delhi",2015-07-20,4,53,333,67,190,30,732,749.6,0,81
Delhi,"Shahadra, Delhi",2015-07-23,4,46,148,0,97,30.8,734.3,751.9,1,77
Delhi,"Janakpuri, Delhi",2015-07-23,4,52,195,93,170,30.8,734.3,751.9,1,77
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-07-23,2,33,32,0,31,30.8,734.3,751.9,1,77
Delhi,"Mayapuri Industrial Area, Delhi",2015-07-23,6,51,116,0,81,30.8,734.3,751.9,1,77
Delhi,"Shahadra, Delhi",2015-07-28,4,40,221,0,134,26,732.8,750.7,-0.3,84
Delhi,"Janakpuri, Delhi",2015-07-28,4,51,232,80,164,26,732.8,750.7,-0.3,84
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-07-28,3,25,22,0,24,26,732.8,750.7,-0.3,84
Delhi,"Shahadra, Delhi",2015-03-08,4,39,139,0,93,34,734.9,752.4,0.1,32
Delhi,"Janakpuri, Delhi",2015-03-08,4,49,212,43,129,34,734.9,752.4,0.1,32
Delhi,"Shahadra, Delhi",2015-06-08,4,40,267,0,157,29.4,731.3,748.9,0.7,82
Delhi,"Janakpuri, Delhi",2015-06-08,4,46,174,93,170,29.4,731.3,748.9,0.7,82
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-06-08,2,47,53,0,49,29.4,731.3,748.9,0.7,82
Delhi,"Mayapuri Industrial Area, Delhi",2015-06-08,2,53,71,0,59,29.4,731.3,748.9,0.7,82
Delhi,"Shahadra, Delhi",2015-11-08,4,49,167,0,107,28.8,0,0,0,92
Delhi,"Janakpuri, Delhi",2015-11-08,4,54,165,103,176,28.8,0,0,0,92
Delhi,"Mayapuri Industrial Area, Delhi",2015-11-08,4,70,51,0,68,28.8,0,0,0,92
Delhi,"Shahadra, Delhi",2015-08-14,4,43,151,0,99,33,732.5,749.9,-1.2,68
Delhi,"Janakpuri, Delhi",2015-08-14,4,53,163,68,157,33,732.5,749.9,-1.2,68
Delhi,"Shahadra, Delhi",2015-08-19,4,44,179,0,113,30.4,734.1,751.7,0,73
Delhi,"Janakpuri, Delhi",2015-08-19,4,51,125,79,163,30.4,734.1,751.7,0,73
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-08-19,2,38,41,0,38,30.4,734.1,751.7,0,73
Delhi,"Shahadra, Delhi",2015-08-24,4,44,66,0,56,28,734.1,751.9,0,80
Delhi,"Janakpuri, Delhi",2015-08-24,4,54,161,142,196,28,734.1,751.9,0,80
Delhi,"Shahadra, Delhi",2015-08-27,4,40,194,0,120,30,735.1,752.8,1.4,72
Delhi,"Janakpuri, Delhi",2015-08-27,4,50,239,62,154,30,735.1,752.8,1.4,72
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-08-27,3,81,57,0,80,30,735.1,752.8,1.4,72
Delhi,"Shahadra, Delhi",2015-02-09,4,51,179,0,113,36,733.4,750.7,-1,42
Delhi,"Janakpuri, Delhi",2015-02-09,4,53,195,117,183,36,733.4,750.7,-1,42
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-02-09,2,40,134,0,90,36,733.4,750.7,-1,42
Delhi,"Mayapuri Industrial Area, Delhi",2015-02-09,2,85,203,0,125,36,733.4,750.7,-1,42
Delhi,"Shahadra, Delhi",2015-07-09,4,54,215,0,131,35.6,735.4,752.8,-1,40
Delhi,"Janakpuri, Delhi",2015-07-09,4,51,197,90,169,35.6,735.4,752.8,-1,40
Delhi,"Shahadra, Delhi",2015-10-09,4,47,215,0,131,37.2,737.1,754.4,-1.2,34
Delhi,"Janakpuri, Delhi",2015-10-09,4,51,261,148,199,37.2,737.1,754.4,-1.2,34
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-10-09,3,57,48,0,54,37.2,737.1,754.4,-1.2,34
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-10-09,2,113,97,0,103,37.2,737.1,754.4,-1.2,34
Delhi,"Shahadra, Delhi",2015-09-15,4,44,215,0,131,33.4,734.7,752.2,1,61
Delhi,"Janakpuri, Delhi",2015-09-15,4,48,152,81,164,33.4,734.7,752.2,1,61
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-09-15,3,60,77,0,62,33.4,734.7,752.2,1,61
Delhi,"Mayapuri Industrial Area, Delhi",2015-09-15,3,79,238,0,142,33.4,734.7,752.2,1,61
Delhi,"Shahadra, Delhi",2015-09-18,4,50,265,0,156,29,735.9,753.7,0.3,72
Delhi,"Janakpuri, Delhi",2015-09-18,4,51,100,87,167,29,735.9,753.7,0.3,72
Delhi,"Shahadra, Delhi",2015-09-23,4,45,109,0,78,26,736.4,754.4,0.8,79
Delhi,"Janakpuri, Delhi",2015-09-23,4,52,244,120,184,26,736.4,754.4,0.8,79
Delhi,"N-Y- SCHOOL, Sarojini Nagar, Delhi",2015-09-23,2,60,37,0,57,26,736.4,754.4,0.8,79
Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",2015-09-23,2,73,58,0,71,26,736.4,754.4,0.8,79
Delhi,"Shahadra, Delhi",2015-09-29,4,44,229,0,138,25,740.7,758.8,1.9,80
Delhi,"Janakpuri, Delhi",2015-09-29,4,50,195,76,162,25,740.7,758.8,1.9,80
Delhi,"Mayapuri Industrial Area, Delhi",2015-09-29,7,46,173,0,110,25,740.7,758.8,1.9,80
